CustomerID,Recency,Frequency,Monetary,Segment
16838,196,2,588.85,At-Risk
16839,8,34,16594.35,High-Value
16841,36,6,1869.82,Regular
16842,100,3,1264.19,Regular
16843,42,16,10196.57,High-Value
16846,49,1,214.32,At-Risk
16847,42,1,193.44,At-Risk
16848,52,1,281.42,At-Risk
16849,186,1,124.57,At-Risk
16850,333,1,332.41,At-Risk
16851,3,3,342.45,Occasional
16852,9,2,144.91000000000003,Occasional
16855,23,2,328.4,Occasional
16856,14,1,35.400000000000006,Occasional
16858,368,1,375.69000000000005,At-Risk
16859,144,2,747.81,At-Risk
16861,59,2,173.76,At-Risk
16863,30,2,502.8,Occasional
16866,140,3,207.73999999999998,At-Risk
16869,22,4,817.12,Regular
16871,21,6,2812.34,Regular
16872,76,3,680.02,Regular
16873,4,6,7123.62,High-Value
16875,66,5,2095.53,Regular
16877,11,6,846.62,Regular
16878,83,1,13.3,At-Risk
16880,30,7,1491.43,Regular
16881,66,1,432.0,At-Risk
16882,66,3,705.12,Regular
16883,186,2,272.48,At-Risk
16884,37,2,429.84000000000003,Occasional
16885,14,3,450.41,Occasional
16887,34,1,192.32999999999998,At-Risk
16889,194,3,1578.67,Regular
16891,1,5,742.43,Occasional
16892,0,5,518.19,Occasional
16893,366,1,145.93,At-Risk
16895,64,1,202.27,At-Risk
16897,298,2,289.78,At-Risk
16898,25,3,501.03,Occasional
16899,7,6,1271.06,High-Value
16900,16,3,887.11,Occasional
16902,115,1,1706.88,Regular
16903,28,1,363.2,Occasional
16904,3,16,3653.75,High-Value
16905,4,7,3037.6,High-Value
16906,81,4,559.59,Regular
16907,28,5,928.76,Regular
16909,71,1,379.14,At-Risk
16910,3,8,1508.96,High-Value
16912,28,11,2555.58,High-Value
16913,289,1,113.44,At-Risk
16914,35,1,183.76,At-Risk
16915,8,6,621.6800000000001,Occasional
16916,23,2,562.41,Occasional
16917,276,1,391.52,At-Risk
16918,49,6,1068.82,Regular
16919,155,11,2592.25,Regular
16921,60,1,154.18,At-Risk
16923,11,19,7069.08,High-Value
16924,20,3,829.89,Occasional
16926,370,1,230.25,At-Risk
16927,115,3,543.05,Regular
16928,79,17,2814.7,High-Value
16929,3,7,1295.39,High-Value
16930,25,3,378.89,Occasional
16931,4,21,4554.87,High-Value
16932,52,1,150.23000000000002,At-Risk
16933,0,2,563.23,Occasional
16934,54,2,931.03,Regular
16936,25,1,261.9,Occasional
16938,8,4,2711.6800000000003,Regular
16940,51,3,3049.88,Regular
16942,12,9,1904.99,High-Value
16943,211,3,816.73,Regular
16945,21,19,4345.5,High-Value
16947,235,1,406.48,At-Risk
16948,138,3,435.02,At-Risk
16949,3,6,1286.27,High-Value
16950,56,3,1178.56,Regular
16951,134,3,1277.75,Regular
16952,108,2,167.61,At-Risk
16953,29,1,20.8,At-Risk
16954,0,9,2085.08,High-Value
16955,184,4,518.67,Regular
16956,17,1,308.74,Occasional
16957,238,2,416.64,At-Risk
16959,86,1,117.35000000000001,At-Risk
16960,38,3,507.05,Occasional
16961,115,1,234.17,At-Risk
16963,186,1,110.55000000000001,At-Risk
16965,226,1,201.19,At-Risk
16966,7,7,2154.97,High-Value
16967,188,1,319.02,At-Risk
16968,3,2,439.43,Occasional
16969,38,3,650.41,Regular
16971,37,1,357.21,Occasional
16976,266,1,251.51999999999998,At-Risk
16978,77,1,344.33,At-Risk
16979,3,6,1852.0,High-Value
16980,254,2,1028.46,At-Risk
16982,60,1,384.06,At-Risk
16983,12,7,1905.87,High-Value
16984,87,2,4459.52,Regular
16985,16,10,5464.12,High-Value
16986,29,2,1873.2,Regular
16987,2,7,1616.8,High-Value
16988,4,1,126.12,Occasional
16989,6,6,1133.25,High-Value
16990,218,1,179.0,At-Risk
16992,10,5,1614.31,Regular
16996,29,6,1456.96,Regular
16997,287,3,702.0,At-Risk
16998,149,4,295.0,At-Risk
16999,22,2,484.82,Occasional
17001,0,11,3989.57,High-Value
17002,85,3,1493.73,Regular
17004,45,2,1312.1399999999999,Regular
17006,4,4,781.78,Occasional
17007,50,6,889.9300000000001,Regular
17010,17,1,195.36,Occasional
17011,29,1,270.9,Occasional
17014,7,3,583.4300000000001,Occasional
17015,28,3,1838.6100000000001,Regular
17017,2,20,8694.26,High-Value
17018,40,2,920.1,Regular
17019,10,4,1258.08,Regular
17022,30,1,71.0,At-Risk
17024,44,3,95.85,At-Risk
17025,60,3,357.77,At-Risk
17026,184,2,154.82999999999998,At-Risk
17027,78,6,877.5600000000001,Regular
17029,110,2,716.0,At-Risk
17030,63,1,146.87,At-Risk
17031,11,2,380.35,Occasional
17033,85,3,1030.14,Regular
17034,15,3,745.52,Occasional
17035,245,2,433.53000000000003,At-Risk
17037,87,1,1267.32,At-Risk
17038,29,1,112.4,At-Risk
17040,137,1,449.73,At-Risk
17041,26,3,1071.49,Regular
17042,2,5,1036.58,High-Value
17043,31,4,1735.18,Regular
17044,24,1,948.48,Occasional
17045,112,3,339.44,At-Risk
17046,156,1,642.02,At-Risk
17047,84,3,1100.9,Regular
17048,117,3,925.35,Regular
17049,2,9,5655.03,High-Value
17050,95,6,3185.64,Regular
17051,193,1,240.89000000000001,At-Risk
17052,27,1,399.09,Occasional
17053,130,1,498.48,At-Risk
17054,27,5,1356.33,Regular
17058,81,3,1179.89,Regular
17059,29,5,3080.39,Regular
17060,265,1,234.24,At-Risk
17061,73,11,5232.2300000000005,High-Value
17062,313,4,533.33,At-Risk
17063,20,7,1461.14,Regular
17064,58,3,855.45,Regular
17068,11,21,4552.14,High-Value
17069,27,9,2709.7000000000003,High-Value
17070,113,1,304.24,At-Risk
17071,27,9,2429.03,High-Value
17073,17,4,1446.09,Regular
17075,17,4,834.12,Regular
17076,35,3,841.0799999999999,Regular
17078,35,2,378.2,Occasional
17079,77,1,118.80000000000001,At-Risk
17080,21,2,287.62,Occasional
17081,24,2,288.91,Occasional
17082,32,2,2003.85,Regular
17083,108,3,1405.78,Regular
17084,34,2,2747.9900000000002,Regular
17085,122,5,1562.4,Regular
17086,6,6,2050.08,High-Value
17088,27,4,1991.01,Regular
17090,3,7,1974.65,High-Value
17091,2,9,3827.76,High-Value
17092,49,4,1774.03,Regular
17094,321,1,302.0,At-Risk
17095,22,3,1324.16,Regular
17096,14,4,1022.13,Regular
17097,1,8,954.42,High-Value
17100,17,2,971.74,Occasional
17101,9,4,1621.73,Regular
17102,261,1,25.5,At-Risk
17105,158,2,665.78,At-Risk
17107,32,6,10797.48,High-Value
17109,28,6,881.29,Regular
17110,164,1,163.29999999999998,At-Risk
17111,46,1,231.61,At-Risk
17114,5,8,801.12,High-Value
17115,7,3,837.5,Occasional
17117,287,1,116.19999999999999,At-Risk
17118,317,1,157.02,At-Risk
17119,2,2,606.91,Occasional
17120,232,1,307.46,At-Risk
17122,118,1,138.32,At-Risk
17123,161,1,345.29999999999995,At-Risk
17124,184,1,294.24,At-Risk
17125,49,1,230.5,At-Risk
17126,151,5,989.45,Regular
17128,334,1,157.09,At-Risk
17131,4,5,2463.17,High-Value
17133,15,7,4892.240000000001,High-Value
17134,106,2,413.2,At-Risk
17135,15,7,1139.73,Regular
17138,275,1,380.5,At-Risk
17139,15,12,10650.77,High-Value
17140,246,1,454.12,At-Risk
17142,238,1,579.0,At-Risk
17144,0,2,984.57,Occasional
17146,105,3,749.78,Regular
17147,22,4,1714.59,Regular
17148,51,1,124.88,At-Risk
17152,194,3,1689.5,Regular
17153,23,1,213.78,Occasional
17154,74,1,329.34,At-Risk
17155,17,2,251.70000000000002,Occasional
17157,7,2,319.0,Occasional
17158,31,3,1266.97,Regular
17159,21,3,1538.88,Regular
17160,30,6,3518.03,Regular
17162,28,10,1715.46,High-Value
17163,21,2,293.1,Occasional
17164,32,7,2467.35,Regular
17165,283,1,158.68,At-Risk
17166,38,2,206.34,Occasional
17169,57,2,835.78,Regular
17171,288,1,224.91,At-Risk
17172,78,1,317.76,At-Risk
17173,4,8,3766.6,High-Value
17174,217,1,59.9,At-Risk
17175,43,4,1443.69,Regular
17176,201,1,306.13,At-Risk
17179,177,3,711.79,Regular
17180,55,4,783.97,Regular
17181,56,2,239.92000000000002,At-Risk
17183,7,6,3347.31,High-Value
17186,46,2,144.0,At-Risk
17187,226,1,203.95,At-Risk
17188,10,7,2474.23,High-Value
17189,105,2,383.75,At-Risk
17190,58,2,444.74,At-Risk
17191,27,7,2093.68,Regular
17193,35,7,1699.3000000000002,Regular
17194,273,2,262.62,At-Risk
17197,29,1,1013.01,Occasional
17198,23,3,692.22,Occasional
17201,53,1,289.78,At-Risk
17203,35,6,3560.08,Regular
17204,174,4,1564.56,Regular
17205,53,1,384.08,At-Risk
17206,52,1,204.24,At-Risk
17211,26,8,2317.2200000000003,Regular
17212,252,1,226.85,At-Risk
17213,39,7,2781.23,Regular
17214,59,6,1059.1200000000001,Regular
17217,233,1,113.5,At-Risk
17218,3,10,1951.97,High-Value
17219,31,1,114.23,At-Risk
17220,23,14,3187.55,High-Value
17221,6,2,334.48,Occasional
17222,64,1,328.65,At-Risk
17223,309,2,416.89,At-Risk
17226,308,1,393.49,At-Risk
17227,18,6,939.32,Regular
17228,15,8,1906.09,High-Value
17229,95,2,318.76,At-Risk
17230,263,8,3638.41,Regular
17231,11,10,3124.72,High-Value
17232,2,2,417.77,Occasional
17233,34,1,190.88,At-Risk
17234,182,1,149.89000000000001,At-Risk
17235,24,2,550.06,Occasional
17236,12,6,916.13,Regular
17237,10,2,314.69,Occasional
17238,2,17,3719.1,High-Value
17239,312,1,382.5,At-Risk
17242,107,2,1135.04,Regular
17243,0,26,8540.05,High-Value
17244,52,1,954.9,At-Risk
17245,204,1,171.45,At-Risk
17247,14,1,280.09000000000003,Occasional
17248,119,1,318.65,At-Risk
17250,3,2,381.97,Occasional
17251,362,1,269.83,At-Risk
17252,116,2,348.91,At-Risk
17253,17,1,178.26,Occasional
17254,4,2,271.19,Occasional
17255,40,2,291.48,Occasional
17256,106,2,240.0,At-Risk
17259,147,2,581.23,At-Risk
17262,51,5,1253.3600000000001,Regular
17263,207,1,63.440000000000005,At-Risk
17265,138,2,550.01,At-Risk
17266,1,3,296.58,Occasional
17267,126,2,317.2,At-Risk
17268,107,4,763.64,Regular
17272,41,4,2148.63,Regular
17274,34,1,107.82,At-Risk
17277,227,2,1065.3500000000001,At-Risk
17278,240,1,246.04,At-Risk
17279,57,1,187.82999999999998,At-Risk
17282,129,3,1685.46,Regular
17284,59,6,1647.48,Regular
17286,21,1,151.37,Occasional
17287,25,7,1049.06,Regular
17288,8,7,1417.63,High-Value
17289,31,3,931.02,Regular
17290,3,2,513.01,Occasional
17291,307,1,550.8000000000001,At-Risk
17293,7,9,1854.06,High-Value
17295,28,3,547.0,Occasional
17297,16,1,128.18,Occasional
17298,100,2,498.42,At-Risk
17299,11,4,656.61,Occasional
17301,20,1,163.24,Occasional
17302,14,5,1135.63,Regular
17303,360,1,250.04,At-Risk
17306,10,19,8631.31,High-Value
17309,94,1,82.75,At-Risk
17311,77,2,1384.85,Regular
17312,138,3,644.3,Regular
17313,30,1,2328.84,Regular
17314,24,8,2527.92,High-Value
17315,1,38,6281.23,High-Value
17317,45,3,2600.34,Regular
17320,99,3,1200.6200000000001,Regular
17321,7,2,657.16,Occasional
17323,14,7,906.52,Regular
17324,17,4,986.48,Regular
17325,279,1,96.8,At-Risk
17329,13,2,523.11,Occasional
17330,22,2,363.9,Occasional
17331,123,1,175.2,At-Risk
17333,85,1,494.25,At-Risk
17334,301,2,307.02,At-Risk
17337,150,4,1981.06,Regular
17338,16,8,6493.54,High-Value
17339,93,2,243.36,At-Risk
17340,29,11,12353.29,High-Value
17341,156,3,682.29,Regular
17343,354,1,193.64,At-Risk
17344,45,1,157.62,At-Risk
17345,14,4,519.6899999999999,Occasional
17346,3,15,2622.88,High-Value
17347,85,1,228.96,At-Risk
17348,14,5,1156.6,Regular
17349,178,1,98.25,At-Risk
17350,7,4,1281.32,Occasional
17351,35,3,587.15,Regular
17353,128,2,1740.0,Regular
17354,50,1,1393.06,Regular
17356,311,1,178.22,At-Risk
17357,23,2,384.39,Occasional
17358,302,2,360.81,At-Risk
17359,10,1,127.86,Occasional
17360,16,3,568.24,Occasional
17361,48,3,488.2,Regular
17362,238,2,312.23,At-Risk
17364,0,11,4462.68,High-Value
17365,12,8,4767.36,High-Value
17367,237,1,167.55,At-Risk
17368,22,8,1878.87,Regular
17370,72,4,446.18,Regular
17371,16,3,418.4,Occasional
17372,40,8,1337.18,Regular
17373,39,4,646.92,Regular
17374,218,2,495.77,At-Risk
17375,198,3,400.1,At-Risk
17376,70,2,203.2,At-Risk
17377,23,20,4058.32,High-Value
17379,10,1,389.71999999999997,Occasional
17381,8,29,20275.61,High-Value
17382,64,1,65.4,At-Risk
17383,3,1,193.39000000000001,Occasional
17384,18,2,336.4,Occasional
17385,14,1,256.11,Occasional
17386,7,6,2686.42,High-Value
17387,19,2,746.81,Occasional
17388,77,4,1259.56,Regular
17389,0,34,31833.68,High-Value
17391,163,2,508.8,At-Risk
17392,306,2,417.27,At-Risk
17394,218,1,203.86999999999998,At-Risk
17396,38,8,7330.8,High-Value
17397,21,2,681.41,Occasional
17398,114,3,653.38,Regular
17400,125,5,2097.84,Regular
17402,4,13,2633.85,High-Value
17403,35,1,263.92,Occasional
17404,3,15,31906.82,High-Value
17405,0,3,1031.41,Occasional
17406,332,3,2184.42,Regular
17408,162,1,32.65,At-Risk
17409,184,2,771.85,At-Risk
17410,15,5,1214.72,Regular
17411,11,3,778.94,Occasional
17412,2,7,1258.06,High-Value
17414,43,2,778.0,Regular
17415,79,1,507.84,At-Risk
17416,29,7,6893.42,High-Value
17418,41,2,463.46000000000004,Occasional
17419,10,12,4226.57,High-Value
17420,49,3,598.83,Regular
17422,15,6,1979.37,Regular
17423,45,2,698.41,Regular
17425,18,2,759.17,Occasional
17426,7,6,5037.26,High-Value
17427,71,1,100.8,At-Risk
17428,0,28,17256.85,High-Value
17429,127,3,524.9200000000001,At-Risk
17430,32,2,265.76,Occasional
17431,312,1,403.3,At-Risk
17432,17,2,365.76,Occasional
17433,87,1,303.15999999999997,At-Risk
17434,1,7,2373.82,High-Value
17436,1,2,216.29999999999998,Occasional
17438,253,1,388.45000000000005,At-Risk
17440,156,3,186.42000000000002,At-Risk
17442,36,6,2248.56,Regular
17443,219,1,534.24,At-Risk
17444,147,3,2940.04,Regular
17446,176,2,120.9,At-Risk
17447,39,2,541.53,Occasional
17449,1,7,2519.21,High-Value
17450,7,46,194390.79,High-Value
17451,0,7,1721.4,High-Value
17453,17,2,486.71999999999997,Occasional
17454,191,4,517.53,Regular
17455,203,1,131.7,At-Risk
17456,364,1,249.86,At-Risk
17457,126,5,1737.7,Regular
17458,14,1,316.5,Occasional
17459,42,2,657.3,Occasional
17460,93,6,622.4300000000001,Regular
17461,22,3,735.82,Occasional
17462,59,2,675.69,Regular
17463,15,5,1875.86,Regular
17464,157,1,289.96000000000004,At-Risk
17466,9,2,763.28,Occasional
17468,9,2,137.0,Occasional
17469,15,5,1870.97,Regular
17470,44,5,1125.07,Regular
17472,190,3,697.54,Regular
17475,78,1,194.37,At-Risk
17480,77,1,511.82,At-Risk
17481,3,4,1255.59,Occasional
17483,64,3,414.04,Regular
17486,260,1,396.87,At-Risk
17489,58,2,376.64,At-Risk
17490,0,7,2092.32,High-Value
17491,0,10,3558.87,High-Value
17492,247,1,374.57,At-Risk
17495,7,2,497.56,Occasional
17496,358,1,271.05,At-Risk
17498,75,1,272.22,At-Risk
17499,289,1,622.88,At-Risk
17500,16,3,1138.0,Regular
17501,220,2,288.6,At-Risk
17502,8,4,689.1,Occasional
17503,2,2,558.96,Occasional
17504,205,9,2997.0299999999997,Regular
17505,161,2,1145.84,Regular
17506,75,1,302.2,At-Risk
17507,261,2,605.58,At-Risk
17508,280,1,387.31,At-Risk
17509,57,8,6083.64,Regular
17510,24,1,308.48,Occasional
17511,2,31,91062.38,High-Value
17512,28,10,2924.9900000000002,High-Value
17513,71,1,513.2,At-Risk
17514,127,1,208.65,At-Risk
17515,30,4,639.02,Regular
17516,14,5,764.88,Regular
17517,308,1,153.94,At-Risk
17519,16,6,1844.02,Regular
17520,53,1,546.81,At-Risk
17521,29,3,723.2099999999999,Regular
17522,1,5,1070.71,High-Value
17523,10,4,652.74,Occasional
17524,360,1,145.0,At-Risk
17525,359,1,422.70000000000005,At-Risk
17526,4,4,1195.8999999999999,Occasional
17527,53,4,939.37,Regular
17528,0,8,3628.5,High-Value
17530,0,10,2367.12,High-Value
17531,189,1,296.7,At-Risk
17534,53,1,223.36,At-Risk
17535,279,1,164.4,At-Risk
17536,176,1,76.5,At-Risk
17537,29,2,887.67,Occasional
17538,25,1,98.42,Occasional
17540,24,2,578.9,Occasional
17542,269,1,170.75,At-Risk
17545,42,3,642.32,Regular
17548,233,1,103.3,At-Risk
17549,23,2,148.86,Occasional
17550,196,3,267.16,At-Risk
17551,358,1,290.34,At-Risk
17552,59,4,930.41,Regular
17553,129,1,1487.6,At-Risk
17554,0,5,1952.45,High-Value
17555,19,2,480.31,Occasional
17556,205,1,157.9,At-Risk
17557,13,3,541.46,Occasional
17560,94,4,854.95,Regular
17561,18,1,165.12,Occasional
17562,13,7,1122.38,Regular
17564,23,3,454.01,Occasional
17566,7,2,869.77,Occasional
17567,6,8,4331.48,High-Value
17569,331,1,344.14,At-Risk
17571,49,4,1425.67,Regular
17572,70,4,226.75000000000003,At-Risk
17573,28,3,380.6,Occasional
17574,242,1,185.65,At-Risk
17576,7,19,3564.83,High-Value
17578,217,1,143.45999999999998,At-Risk
17579,4,3,448.90000000000003,Occasional
17580,252,3,215.72,At-Risk
17581,0,25,11025.24,High-Value
17582,235,1,175.27,At-Risk
17584,6,2,1242.3,Occasional
17585,108,4,1116.68,Regular
17588,99,3,1240.2,Regular
17589,59,4,2404.17,Regular
17590,1,3,1468.02,Occasional
17591,72,7,2203.67,Regular
17593,3,5,3923.86,High-Value
17594,84,2,993.18,Regular
17595,11,2,386.69,Occasional
17596,22,7,2806.69,Regular
17597,213,1,2044.3700000000001,At-Risk
17600,17,1,161.67000000000002,Occasional
17601,238,1,116.00999999999999,At-Risk
17602,1,6,5054.42,High-Value
17603,77,1,394.72,At-Risk
17604,216,2,309.36,At-Risk
17608,32,2,191.99,Occasional
17609,40,5,1105.78,Regular
17611,6,15,3961.12,High-Value
17612,52,6,2048.45,Regular
17613,22,14,4544.55,High-Value
17614,56,1,386.32,At-Risk
17615,129,3,329.6,At-Risk
17616,173,3,571.1999999999999,At-Risk
17618,5,3,930.28,Occasional
17619,311,1,214.37,At-Risk
17620,59,1,81.44,At-Risk
17621,20,3,1379.9,Regular
17623,32,1,527.0500000000001,Occasional
17624,14,2,843.48,Occasional
17625,17,4,2020.4,Regular
17628,80,1,75.75,At-Risk
17629,5,8,1814.12,High-Value
17630,169,2,503.59999999999997,At-Risk
17631,1,3,528.33,Occasional
17633,30,4,1324.84,Regular
17634,35,9,2358.59,Regular
17636,18,1,285.56,Occasional
17637,30,2,547.0600000000001,Occasional
17639,275,1,108.5,At-Risk
17640,86,1,621.66,At-Risk
17642,119,2,712.29,At-Risk
17643,372,1,101.55,At-Risk
17644,0,11,2895.64,High-Value
17646,218,3,1008.39,Regular
17647,64,1,133.06,At-Risk
17648,60,4,1797.5,Regular
17649,137,1,868.49,At-Risk
17650,20,1,166.08,Occasional
17651,11,10,3945.0,High-Value
17652,24,12,4867.72,High-Value
17653,36,4,1207.56,Regular
17654,276,1,117.55,At-Risk
17655,10,7,2638.94,High-Value
17656,72,5,1674.69,Regular
17658,25,2,595.42,Occasional
17659,16,12,2999.46,High-Value
17660,140,1,178.75,At-Risk
17663,25,7,1802.91,Regular
17664,18,2,604.64,Occasional
17666,3,2,728.16,Occasional
17667,65,5,2055.51,Regular
17668,0,2,347.75,Occasional
17669,42,7,3406.7200000000003,Regular
17670,227,1,205.7,At-Risk
17671,15,4,1572.71,Regular
17672,49,2,3178.17,Regular
17673,1,6,1594.97,High-Value
17674,73,2,551.04,At-Risk
17675,0,31,20374.28,High-Value
17676,3,6,1371.18,High-Value
17677,1,30,16345.38,High-Value
17678,263,1,298.11,At-Risk
17679,52,2,1992.1100000000001,Regular
17680,23,1,184.4,Occasional
17682,9,6,2474.33,High-Value
17684,43,1,239.41,At-Risk
17685,16,7,3155.83,High-Value
17686,6,7,5739.46,High-Value
17690,29,15,4726.8,High-Value
17691,357,2,290.40000000000003,At-Risk
17692,126,4,740.9399999999999,Regular
17693,136,1,200.47,At-Risk
17694,141,1,283.12,At-Risk
17695,131,2,765.34,At-Risk
17696,37,8,2285.71,Regular
17697,235,1,338.95,At-Risk
17698,260,1,154.95,At-Risk
17700,16,4,2534.64,Regular
17701,252,1,417.95,At-Risk
17702,29,4,1824.37,Regular
17703,34,3,798.74,Regular
17704,168,2,885.19,At-Risk
17705,2,9,1823.52,High-Value
17706,3,17,10504.49,High-Value
17707,184,2,152.4,At-Risk
17708,187,2,263.33,At-Risk
17709,169,1,137.45,At-Risk
17711,10,2,385.1,Occasional
17712,44,1,522.91,At-Risk
17714,320,1,153.0,At-Risk
17715,200,1,326.4,At-Risk
17716,22,11,5655.99,High-Value
17718,231,1,139.35,At-Risk
17719,37,15,5396.04,High-Value
17720,25,4,1195.94,Regular
17722,95,4,2424.04,Regular
17723,126,6,3276.4000000000005,Regular
17724,70,3,1033.0,Regular
17725,15,11,3439.08,High-Value
17727,14,1,1060.25,Occasional
17728,3,3,2876.01,High-Value
17730,2,13,5298.4800000000005,High-Value
17731,78,4,1240.11,Regular
17732,372,1,303.97,At-Risk
17733,38,2,692.19,Occasional
17734,53,3,700.63,Regular
17735,1,19,13110.02,High-Value
17736,8,3,377.44,Occasional
17737,8,2,168.24,Occasional
17738,18,4,1879.05,Regular
17739,11,7,2791.35,High-Value
17742,112,2,355.11,At-Risk
17744,3,6,2322.4,High-Value
17746,239,1,110.25,At-Risk
17747,112,1,71.4,At-Risk
17749,177,2,674.52,At-Risk
17750,4,9,1710.45,High-Value
17752,358,1,80.64,At-Risk
17754,0,5,1664.65,High-Value
17757,0,30,5593.39,High-Value
17758,18,8,3408.2000000000003,High-Value
17759,16,3,819.96,Occasional
17760,21,2,287.59,Occasional
17761,32,1,712.78,Occasional
17763,262,1,15.0,At-Risk
17764,50,2,772.55,Regular
17765,158,3,367.63,At-Risk
17767,14,1,271.2,Occasional
17768,7,3,2081.9,Occasional
17769,12,10,3957.43,High-Value
17770,198,5,1143.27,Regular
17771,56,2,245.81,At-Risk
17772,10,2,173.45,Occasional
17774,96,4,1213.73,Regular
17775,254,1,56.4,At-Risk
17777,24,3,647.56,Occasional
17779,20,3,650.32,Occasional
17781,158,2,188.02,At-Risk
17783,71,2,283.47,At-Risk
17785,52,1,131.94,At-Risk
17786,84,2,266.85,At-Risk
17787,152,4,1817.54,Regular
17788,73,2,1117.9,Regular
17789,280,1,225.9,At-Risk
17790,26,14,1964.3,High-Value
17791,29,1,106.1,At-Risk
17793,24,1,300.34,Occasional
17795,179,2,342.83,At-Risk
17796,39,4,690.0,Regular
17797,21,3,780.43,Occasional
17799,21,10,3039.17,High-Value
17800,36,9,1187.21,Regular
17802,81,3,1285.04,Regular
17805,73,1,512.31,At-Risk
17806,10,1,546.04,Occasional
17809,15,12,5411.91,High-Value
17811,3,39,7761.82,High-Value
17812,12,4,699.81,Occasional
17813,13,5,1698.07,Regular
17816,36,4,36.56,At-Risk
17817,3,3,387.68,Occasional
17819,71,7,3704.87,Regular
17824,50,1,298.4,At-Risk
17827,4,5,1987.33,High-Value
17828,22,4,1820.09,Regular
17829,298,1,889.24,At-Risk
17830,1,3,398.7,Occasional
17831,32,1,35.400000000000006,At-Risk
17832,49,1,155.37,At-Risk
17835,2,3,342.24,Occasional
17836,46,1,110.21000000000001,At-Risk
17837,41,8,1541.23,Regular
17838,26,5,2720.8,Regular
17839,41,1,318.15,At-Risk
17841,1,124,40519.84,High-Value
17843,302,1,205.48,At-Risk
17844,106,1,51.559999999999995,At-Risk
17846,84,1,2033.1,Regular
17848,80,9,901.1999999999999,Regular
17849,217,4,605.8000000000001,Regular
17850,371,34,5391.21,High-Value
17852,11,2,114.34,Occasional
17854,184,2,311.26,At-Risk
17855,372,1,208.97,At-Risk
17856,1,4,1418.03,High-Value
17857,3,23,26879.04,High-Value
17858,5,12,5140.66,High-Value
17859,304,1,141.92000000000002,At-Risk
17860,368,1,226.45000000000002,At-Risk
17861,2,8,2097.88,High-Value
17862,323,1,330.9,At-Risk
17863,58,6,3160.0,Regular
17864,12,3,554.85,Occasional
17865,30,20,10526.32,High-Value
17866,142,1,329.65,At-Risk
17867,29,6,1157.8700000000001,Regular
17869,106,5,428.18,Regular
17870,1,12,1865.89,High-Value
17871,204,1,155.9,At-Risk
17873,79,5,1848.96,Regular
17874,184,6,683.46,Regular
17877,169,1,237.61,At-Risk
17878,43,1,379.45,At-Risk
17879,173,1,178.51999999999998,At-Risk
17880,364,1,458.92,At-Risk
17881,303,1,133.35000000000002,At-Risk
17883,2,4,664.34,Occasional
17884,3,4,695.0699999999999,Occasional
17885,11,1,156.34,Occasional
17886,31,3,869.28,Regular
17887,128,1,111.35,At-Risk
17888,20,8,716.0,Regular
17889,211,2,201.37,At-Risk
17890,322,2,586.89,At-Risk
17891,161,1,203.85999999999999,At-Risk
17892,55,3,244.1,At-Risk
17893,224,1,107.21,At-Risk
17894,71,8,1118.96,Regular
17895,43,1,95.45,At-Risk
17896,22,1,256.32,Occasional
17897,172,3,541.8100000000001,At-Risk
17898,84,2,152.06,At-Risk
17899,158,1,154.55,At-Risk
17900,189,2,112.19999999999999,At-Risk
17901,28,1,110.38,Occasional
17904,20,1,181.07,Occasional
17905,70,4,798.99,Regular
17906,246,1,72.9,At-Risk
17908,373,1,232.03,At-Risk
17911,8,1,366.23,Occasional
17912,309,5,310.06,At-Risk
17913,58,2,408.65,At-Risk
17914,3,1,329.36,Occasional
17917,44,3,335.03,Occasional
17919,87,1,1304.04,At-Risk
17920,3,17,4119.5,High-Value
17921,63,4,820.23,Regular
17923,281,1,207.50000000000003,At-Risk
17924,11,7,2962.5,High-Value
17925,372,1,244.08,At-Risk
17926,132,2,397.29,At-Risk
17928,44,2,212.54,At-Risk
17929,10,4,843.0,Occasional
17930,35,5,1740.48,Regular
17931,133,2,408.36,At-Risk
17932,28,3,1331.57,Regular
17934,51,2,704.25,Regular
17935,137,2,145.79,At-Risk
17936,4,1,380.13,Occasional
17937,8,7,4301.22,High-Value
17939,159,1,99.14,At-Risk
17940,48,10,4020.04,High-Value
17941,130,1,304.56,At-Risk
17942,7,1,77.50000000000001,Occasional
17946,232,2,149.57999999999998,At-Risk
17947,36,1,176.68,At-Risk
17948,146,1,358.56000000000006,At-Risk
17949,0,45,58510.48,High-Value
17950,71,3,482.2,Regular
17951,39,3,1008.5400000000001,Regular
17954,4,12,2314.13,High-Value
17955,198,4,557.3,Regular
17956,248,1,12.75,At-Risk
17957,65,1,111.68,At-Risk
17958,116,1,508.4599999999999,At-Risk
17960,170,1,73.78,At-Risk
17961,20,39,1296.44,High-Value
17962,141,1,102.41,At-Risk
17964,31,2,463.21,Occasional
17965,37,14,2599.19,High-Value
17966,37,5,1098.43,Regular
17967,371,1,112.27,At-Risk
17968,373,1,265.1,At-Risk
17969,165,2,228.2,At-Risk
17970,210,1,562.79,At-Risk
17972,241,1,135.19,At-Risk
17973,51,1,337.04,At-Risk
17974,24,3,703.99,Occasional
17975,14,13,4483.26,High-Value
17976,371,1,321.79,At-Risk
17977,28,1,288.14,Occasional
17978,364,1,300.91999999999996,At-Risk
17979,35,4,732.41,Regular
17980,165,3,811.45,Regular
17984,144,1,152.68,At-Risk
17985,21,1,631.35,Occasional
